1266220,RPG,Action,Adventure,Sexual Content,JRPG,Anime,Female Protagonist,Gore,Horror,Nudity,Psychological Horror,Violent,Turn-Based,Turn-Based Combat,Dark Fantasy,Visual Novel,Singleplayer,Fantasy
113420,Free to Play,Survival,Open World,Multiplayer,Post-apocalyptic,Zombies,Massively Multiplayer,Crafting,RPG,Shooter,FPS,Adventure,Sandbox,Co-op,First-Person,Action,Singleplayer,MMORPG,Third-Person Shooter,Action RPG
278910,Strategy,Indie,Space,Turn-Based Strategy,Turn-Based,Multiplayer,Singleplayer,Sci-fi,Physics,4X,Local Multiplayer
742230,Indie,RPG,Simulation
2990,Racing,Combat Racing,Automobile Sim,Destruction,Multiplayer,Vehicular Combat,Great Soundtrack,Classic,Action,Singleplayer,Music,Driving,Arcade,Physics,Simulation,Local Multiplayer,Atmospheric,Comedy,Funny,Casual
412830,Visual Novel,Story Rich,Anime,Time Travel,Sci-fi,Great Soundtrack,Multiple Endings,Choices Matter,Singleplayer,Science,Adventure,Atmospheric,Mystery,Romance,Thriller,Psychological Horror,Memes,Dating Sim,Horror,Casual
930910,Adventure,Visual Novel,Story Rich,Anime,Sci-fi,Time Travel,Singleplayer,Great Soundtrack
751780,Open World Survival Craft,Survival,Crafting,Pixel Graphics,Indie,Farming Sim,Adventure,Sandbox,2D,Multiplayer,Base-Building,Singleplayer,Resource Management,Building,Exploration,Open World,RPG,Casual,Simulation,Agriculture
40950,Real Time Tactics,City Builder,Colony Sim,Sandbox,Tower Defense,Building,Economy,Medieval,Base-Building,RTS,Strategy,2D,Isometric,Funny,Historical,Open World,Simulation,Atmospheric,Comedy,Resource Management
16700
586210,Utilities,VR,VR Only
418030,Open World Survival Craft,Survival,Crafting,Multiplayer,Open World,Building,Base-Building,Sandbox,Co-op,Early Access,Action,Singleplayer,First-Person,Online Co-Op,FPS,Adventure,Difficult,Nudity,Shooter,Indie
1345870,Strategy,Sports,Hockey,Simulation,Management,2D,Singleplayer,Tactical,Text-Based,Choices Matter,Trading
1009290,RPG,Action,Adventure,Anime,JRPG,Open World,Multiplayer,MMORPG,Character Customization,Sexual Content,Singleplayer,Online Co-Op,Massively Multiplayer,Visual Novel,Third Person,Nudity,Co-op,Mature,Survival,Hack and Slash
204450,Western,FPS,Action,Story Rich,Bullet Time,Shooter,Singleplayer,Comedy,First-Person,Narration,Adventure,Dynamic Narration,Atmospheric,Funny,Arcade,Alternate History,Violent,Historical,America,Gore
936140,Sports,Simulation,Casual,Cycling,Management,Atmospheric,Relaxing,Co-op,Realistic,Singleplayer,Economy,Replay Value,Score Attack,Team-Based
239160,Stealth,Action,Adventure,First-Person,Singleplayer,Dark,Reboot,Steampunk,Atmospheric,Horror,Parkour,Open World,Assassin,Heist,Medieval,RPG,Nudity,FPS,Fantasy,Strategy
1662850,Visual Novel,Casual,Comedy,Sexual Content,Anime,Romance,Cute,Nudity,Story Rich,2D,Singleplayer,Choose Your Own Adventure,Hentai
1777750,Multiple Endings,Dating Sim,Choose Your Own Adventure,Visual Novel,Comedy,Cute,Emotional,Atmospheric,Text-Based,Relaxing,Conversation,Story Rich,Choices Matter,Narration,Adventure,Colorful,Singleplayer,Anime,Sexual Content,Heist
375230,Warhammer 40K,Action,Third-Person Shooter,Free to Play,Massively Multiplayer,PvP,Games Workshop,Multiplayer,Sci-fi,Co-op,Adventure,Shooter,PvE,Team-Based,Character Customization,Violent,Tactical,Futuristic,Tanks,Difficult
1497120,Utilities,Video Production,Photo Editing,Audio Production,Education,Web Publishing,Software Training,Design & Illustration,Multiplayer,Singleplayer,Family Friendly,Software,Tutorial,FMV
375910,Strategy,City Builder,Simulation,Futuristic,Sci-fi,Economy,Singleplayer,Space,Management,Resource Management,RTS,Building,Multiplayer,Great Soundtrack,Sandbox,Base-Building,Casual,4X,Illuminati,Open World
753420,Action Roguelike,Pixel Graphics,Rogue-like,Action,Rogue-lite,Indie,2D,Dungeon Crawler,Singleplayer,Difficult,Platformer,RPG,Great Soundtrack,Multiplayer,Side Scroller,Bullet Hell,Local Co-Op,Loot,Adventure
667530,Early Access,Physics,Fighting,Multiplayer,Character Customization,Level Editor,Martial Arts,3D Fighter,Funny,Action,Simulation,Moddable,Competitive,Sports,Blood,Colorful,Programming,Free to Play,Party Game,PvP
915600,Action,Survival Horror,Indie,Gore,Violent,Horror,Female Protagonist,Classic,Zombies,Third-Person Shooter,Survival,Singleplayer
45000,Tower Defense,Strategy,Indie,Co-op,Sci-fi,Multiplayer,Singleplayer,Survival,Addictive
1511460,Early Access,City Builder,Automation,Transportation,Space,Sandbox,Building,Economy,Management,Robots,Simulation,Science,Base-Building,Crafting,Capitalism,Strategy,Mining,Survival,3D,Stylized
4560,Strategy,World War II,RTS,Multiplayer,Military,Action,Tactical,Singleplayer,War,Base-Building,Historical,Tanks,Moddable,Co-op,Simulation,Epic,Classic,Team-Based,Addictive,Adventure
397550,RPG,Action,Mod,Cyberpunk,Adventure,FPS,Story Rich,Singleplayer,Sci-fi,Conspiracy,Great Soundtrack,Immersive Sim,Stealth,First-Person,Free to Play,Shooter,Atmospheric,Casual,Dystopian 
537340,Action,Casual,Racing,Indie,Gore,Funny,Physics,Violent,Open World,Blood,Comedy,Early Access,Third Person,Sandbox,Singleplayer,Level Editor,Difficult,Multiplayer,Dark Humor,Survival
356500,Strategy,RTS,Action,Multiplayer,Singleplayer,Classic,Sci-fi,2D,Base-Building,Real-Time
557180,Nudity,Mature,Free to Play,Character Customization,Female Protagonist,NSFW,Casual,Superhero,RPG,Action,Singleplayer,Comic Book,Strategy,Adventure,Hack and Slash,Early Access,Looter Shooter,Violent,Action RPG,Gore
571310,Adventure,Indie,Action,Metroidvania,Platformer,Steampunk,Mining,2D,Female Protagonist,Singleplayer,Great Soundtrack,Exploration,Robots,Controller,Casual,Colorful,Family Friendly,Open World,RPG,Western
1164850,Free to Play,Simulation,Indie,Sandbox,Casual,Destruction,Physics,2D,Singleplayer,Multiplayer
47790,FPS,Action,Shooter,Military,Multiplayer,Singleplayer,First-Person,War,Modern,Co-op,Realistic,America,Mature,Linear,Stealth,Controller,Open World,Atmospheric,World War II,VR
597170,Robots,Action,3D Fighter,Swordplay,Fighting,Indie,Multiplayer,Funny,Singleplayer,Voxel,Pixel Graphics,Third Person,Futuristic,Co-op,Comedy,Difficult,Survival,Online Co-Op,Dark Humor,Rogue-like
301640,Zombies,Action,Co-op,Multiplayer,World War II,Third-Person Shooter,Horror,Sniper,Gore,Survival,Shooter,Singleplayer,Post-apocalyptic,Survival Horror,Third Person,War,FPS,Open World,First-Person,Female Protagonist
369290,Adventure,Simulation,Casual,Strategy,Management,Flight,Singleplayer
285740,Simulation,Casual,Dating Sim,Indie,Funny,Singleplayer,LGBTQ+,Romance,Cute,Comedy,Female Protagonist,Memes,Family Friendly
24780,City Builder,Simulation,Strategy,Management,Sandbox,Building,Classic,Moddable,Economy,Singleplayer,Multiplayer,Real-Time with Pause,Great Soundtrack,Addictive,Atmospheric,Isometric,God Game,Realistic,Casual,Old School
237430,RPG,Strategy,Turn-Based,Indie,Turn-Based Strategy,Historical,Exploration,Tactical,Isometric,Story Rich,Turn-Based Combat,Multiple Endings,CRPG,Survival,Adventure,Singleplayer,Kickstarter,Hex Grid,Character Customization,Choices Matter
400910,Anime,Metroidvania,Bullet Hell,Female Protagonist,Exploration,Pixel Graphics,Action-Adventure,Indie,Side Scroller,Action,Singleplayer,Cute,Platformer,Adventure,Difficult,Crowdfunded,2D,Fantasy,Colorful,Magic
738520,Open World Survival Craft,Space,Survival,Singleplayer,Indie,Sandbox,Base-Building,Sci-fi,Atmospheric,First-Person,Adventure,Crafting,Open World,Exploration,Early Access,Action,Aliens,Simulation,Action-Adventure,Multiplayer
268890,Political Sim,Simulation,Strategy,Politics,Political,Grand Strategy,Economy,Management
16830
4540,RPG,Hack and Slash,Action RPG,Action,Fantasy,Dungeon Crawler,Co-op,Singleplayer,Isometric,Online Co-Op,Adventure,Loot,Multiplayer,Mythology,Historical,Classic,Atmospheric,Female Protagonist
41500,RPG,Action RPG,Hack and Slash,Dungeon Crawler,Fantasy,Singleplayer,Loot,Indie,Moddable,Action,Adventure,Magic,Isometric,Cartoon,Exploration,Female Protagonist,Steampunk,Top-Down,Great Soundtrack,Co-op
821250,Early Access,Colony Sim,City Builder,Casual,Building,Survival,Open World,Funny,Sandbox,Exploration,Base-Building,Management,Strategy,3D,Post-apocalyptic,Cute,Simulation,Stylized,Colorful,Family Friendly
290080,Open World Survival Craft,Medieval,Open World,Survival,Crafting,Sandbox,Building,Multiplayer,RPG,Simulation,Co-op,MMORPG,Action,Adventure,Massively Multiplayer,Indie,Strategy,Atmospheric,Historical,Singleplayer
363680,Strategy,Warhammer 40K,Space,RTS,Sci-fi,Games Workshop,Multiplayer,Singleplayer,Tactical,Real Time Tactics,Gothic,Action,Fantasy,Co-op,War,Great Soundtrack,Difficult,Survival
496300,Exploration,Side Scroller,Colony Sim,Tower Defense,Building,Medieval,Survival,Base-Building,Rogue-like,Strategy,2D,Open World,Simulation,Pixel Graphics,Fantasy,Atmospheric,Adventure,Singleplayer,Indie,Great Soundtrack
316010,Free to Play,Card Game,Trading Card Game,Magic,Strategy,Multiplayer,Fantasy,Singleplayer,Co-op,Turn-Based,Online Co-Op,Great Soundtrack,Board Game,Action,Funny,Casual,Story Rich,RPG,Anime
40960,Real Time Tactics,City Builder,Colony Sim,Sandbox,Building,Medieval,Economy,Management,War,Military,Base-Building,Real-Time,Strategy,RTS,Isometric,Top-Down,Historical,Open World,Simulation,Resource Management
676420,Strategy,Casual,Puzzle,Indie,Minimalist,Relaxing,Stylized,Abstract,Turn-Based,Difficult,Great Soundtrack,Atmospheric,Singleplayer,2D,Touch-Friendly,Family Friendly,Physics,Sci-fi,Controller,Simulation
699600,Indie,Casual,Strategy,Puzzle,Minimalist,Relaxing,2D,Atmospheric
572430,Indie,Violent,Action,Pixel Graphics,Strategy,Stealth,Simulation,Adventure,Great Soundtrack,Singleplayer,Funny,Difficult,Psychedelic,Top-Down,Tactical,Music,Villain Protagonist,Gore,Multiplayer,Co-op
356570,Pixel Graphics,Strategy,Stealth,Indie,Action,Violent,Villain Protagonist,Great Soundtrack,Gore,Singleplayer,Dark Humor,2D,Retro,Crime,Difficult,Top-Down,Funny,Horror,Comedy,Story Rich
422920,Strategy,Indie,Simulation,RTS,Real-Time with Pause,Tower Defense,2D
460790,Action,Female Protagonist,Hack and Slash,Sexual Content,Nudity,Singleplayer,Spectacle fighter,Mature,Great Soundtrack,Character Action Game,Adventure,Fast-Paced,Fantasy,Third Person,Beat 'em up,Comedy,Classic,Anime,Gore,Atmospheric
319630,Story Rich,Choices Matter,Great Soundtrack,Female Protagonist,Time Travel,Atmospheric,Episodic,Singleplayer,Adventure,Time Manipulation,Multiple Endings,Mystery,Third Person,Point & Click,Indie,Walking Simulator,Casual,Action,Memes,LGBTQ+
1049890,Cute,Funny,Souls-like,Anime,Female Protagonist,Action,Indie,Magic,Third Person,Difficult,Early Access,Fantasy,Adventure,Singleplayer,Third-Person Shooter,RPG,Action RPG,Psychological Horror,JRPG
363360,Space Sim,Open World,Building,Exploration,Crafting,Sandbox,PvP,Mining,Survival,First-Person,Trading,Space,3D,Action,Simulation,Sci-fi,Atmospheric,Futuristic,Adventure,Aliens
19900,Open World,FPS,Action,Shooter,Singleplayer,First-Person,Multiplayer,Adventure,Sandbox,Atmospheric,Realistic,Stealth,Survival,Exploration,Level Editor,Immersive Sim,Story Rich,Great Soundtrack,Controller,Co-op
972660,Emotional,Indie,Building,Story Rich,Management,Adventure,Hand-drawn,Platformer,Female Protagonist,Local Co-Op,Exploration,Atmospheric,Relaxing,Co-op,Crafting,Funny,Simulation,Cartoony,Farming Sim,Fishing
212200,Free to Play,Massively Multiplayer,Anime,RPG,Casual,Action,Simulation,Adventure,MMORPG,Open World,Fantasy,Multiplayer,Sandbox,Cute,Action RPG,Character Customization,JRPG,Nudity,Story Rich,Great Soundtrack
1104330,Colony Sim,Base-Building,City Builder,Simulation,Strategy,Building,Indie,Survival,Sandbox,Management,Character Customization,Resource Management,Economy,Crafting,Medieval,Cartoony,Colorful,Procedural Generation,Family Friendly,Cute
1252600,Free to Play,RPG,JRPG,Singleplayer,Time Travel,Fantasy,2.5D,Story Rich,Retro,Anime,Sci-fi,Cats,Turn-Based,Adventure,Party-Based RPG,Turn-Based Tactics,Cute,Well-Written,Turn-Based Combat,Soundtrack
399820,Sports,Soccer,Indie,Action,Local Multiplayer,Football,Funny,Local Co-Op,4 Player Local,Multiplayer,Singleplayer,Family Friendly,Fast-Paced,Difficult,Early Access,Co-op,2D
618050,Female Protagonist,Sexual Content,Nudity,Dungeon Crawler,Indie,Gore,Pixel Graphics,Puzzle,Horror,Anime,RPG,Singleplayer,Mature,Aliens,Exploration,Survival,Hidden Object,Mystery Dungeon,Multiple Endings,JRPG
924070,Rogue-lite,Dungeon Crawler,Third Person,Rogue-like,Dark Fantasy,Early Access,Action RPG,Action Roguelike,Action,RPG,Indie,Violent,Fantasy,Atmospheric,Mystery,Procedural Generation,Difficult,Replay Value,Mythology,Singleplayer
774181,Music,Rhythm,Indie,Great Soundtrack,Pixel Graphics,Difficult,Level Editor,Early Access,Story Rich,Action,Singleplayer,Adventure,Local Co-Op,2D,Local Multiplayer,Psychological Horror
567630,Free to Play,Massively Multiplayer,Wargame,Strategy,Action,Gore,Tactical,RTS,Grand Strategy,Medieval,War,MOBA,Swordplay,Violent,PvP,Adventure,Online Co-Op,Co-op,Multiplayer,Simulation
291710,Adventure,Indie,Point & Click,Horror,Psychological Horror,Story Rich,Supernatural,Atmospheric,Mystery
298630,Pixel Graphics,Strategy,Crafting,Singleplayer,2D,Simulation,Indie,Action,Difficult,Survival,Adventure,Puzzle,RPG,Top-Down,Sandbox,Funny,Multiplayer,Comedy,Co-op,Rogue-like
866800,Story Rich,Choices Matter,Zombies,Adventure,Choose Your Own Adventure,Singleplayer,Female Protagonist,Post-apocalyptic,Survival,Atmospheric,Horror,Violent,Action,Drama,Gore,Episodic,Comic Book,Point & Click,Mature,Multiplayer
317820,Roguelike Deckbuilder,Rogue-like,Deckbuilding,RPG,Card Game,Turn-Based,Indie,Dungeon Crawler,Singleplayer,Rogue-lite,Strategy,2D,Comedy,Great Soundtrack,Fantasy,Funny,Cute,Difficult,Mouse only,Family Friendly
230820,Adventure,Point & Click,Indie,Fantasy,Singleplayer,Story Rich,Cult Classic,Classic,Retro,Atmospheric,Puzzle,1990's,Remake,Great Soundtrack,Third Person,Hand-drawn,2D
242110,Racing,Indie,Casual,Action,Controller,Score Attack,Local Multiplayer,Platformer,Funny,Local Co-Op
207170,Dungeon Crawler,RPG,Indie,Grid-Based Movement,Fantasy,Old School,Adventure,Singleplayer,Party-Based RPG,Puzzle,First-Person,Real-Time,Atmospheric,Moddable,Retro,Difficult,Action,Tactical,Character Customization,Level Editor
534370,Farming Sim,Simulation,Open World,Agriculture,Management,Realistic,Economy,Singleplayer,Family Friendly,Farming,First-Person,Casual,RPG,Building,Sandbox,City Builder,Moddable,Colony Sim,Life Sim,3D
613830,RPG,JRPG,Classic,Story Rich,Great Soundtrack,Time Travel,Singleplayer,Fantasy,Retro,Turn-Based,Cult Classic,Anime,Pixel Graphics,2D,Multiple Endings,Sci-fi,Replay Value,Adventure,Action,Silent Protagonist
1374840,Turn-Based Tactics,Tactical RPG,Turn-Based Strategy,Party-Based RPG,Adventure,Perma Death,Strategy RPG,Indie,JRPG,Character Customization,Strategy,RPG,2D,Top-Down,Pixel Graphics,Anime,Story Rich,Lore-Rich,Turn-Based Combat,Fantasy
39120,Free to Play,MMORPG,Massively Multiplayer,RPG,Fantasy,Multiplayer,Open World,Adventure,Action,Co-op,Character Customization,PvP,Online Co-Op,Magic,Crafting,Survival,Singleplayer,Strategy,First-Person,FPS
363890,RPGMaker,Game Development,RPG,Anime,GameMaker,Design & Illustration,Web Publishing,JRPG,2D,Software,Singleplayer,Sexual Content,Multiplayer,Action RPG,Nudity
342560,Steampunk,Tanks,RTS,Naval Combat,Mechs,Grand Strategy,Military,Wargame,Alternate History,PvP,4X,Competitive,Real-Time,Building,Strategy,Management,World War I,Moddable,2D,War
1053060,Free to Play,Action,Multiplayer,Third-Person Shooter,Fast-Paced,Competitive,Character Customization,Gun Customization,Shooter,Third Person,Arena Shooter,PvP,Indie,Casual,Difficult
836620,MMORPG,Massively Multiplayer,Open World,RPG,Character Customization,Fantasy,Adventure,PvP,Action,Multiplayer,Sandbox,Third Person,Hack and Slash,Co-op,Fishing,Violent,Female Protagonist,Strategy,Simulation,PvE
814540,Cute,Difficult,Adventure,Indie,Puzzle,Singleplayer,Sexual Content,Pixel Graphics,Psychological Horror,Story Rich,Great Soundtrack,RPG,RPGMaker,2D,Horror,Action,Survival Horror,Choices Matter,LGBTQ+,Anime
234630,Racing,Simulation,Automobile Sim,Driving,Realistic,Multiplayer,Sports,Singleplayer,Physics,VR,Atmospheric,First-Person,Controller,Action,Open World,Third Person,Co-op,Arcade,TrackIR,Indie
7260,RPG,Hack and Slash,Action,Mythology,Action RPG
225260,Action,Comedy,Adventure,Great Soundtrack,Open World,Music,Strategy,Hack and Slash,Third Person,Funny,RTS,Fantasy,Singleplayer,Gothic,Multiplayer,Atmospheric,Action-Adventure,Beat 'em up,RPG,Action RPG
435030,Free to Play,Casual,Adventure,Puzzle,Singleplayer
757240,Free to Play,Early Access,Action,FPS,Indie,e-sports,Shooter,First-Person
19930,Strategy,City Builder,Medieval,RTS,Singleplayer,Multiplayer
533830
607260,Rhythm,Free to Play,Anime,Indie,Music,VR,Difficult,Great Soundtrack,Singleplayer,Multiplayer,Psychological Horror
1099170,Action Roguelike,Rogue-lite,Indie,Action,Top-Down Shooter,Twin Stick Shooter,Replay Value,Top-Down,Local Multiplayer,Procedural Generation,Perma Death,Local Co-Op,Multiplayer,Singleplayer,Difficult,Bullet Hell,RPG,Adventure,Rogue-like,Co-op
1522280,Early Access,Colony Sim,Pixel Graphics,Tower Defense,Side Scroller,Management,Dark Fantasy,2D,Base-Building,Survival,Zombies,Strategy,Building,Real Time Tactics,War,Medieval,Dark,Tactical,Crafting,Inventory Management
976620
477770,Racing,Simulation,Sports,Bikes,Multiplayer,Motorbike,Singleplayer,Open World,Action
882790,RPG,Martial Arts,Action RPG,Adventure,Action,Singleplayer,Turn-Based,Dating Sim
722060,Strategy,Turn-Based Strategy,Indie,Fantasy,God Game,Grand Strategy,Turn-Based,4X,Multiplayer,Magic,Wargame,Moddable
228260,4X,Grand Strategy,City Builder,Tactical RPG,PvE,RPG,Turn-Based,Turn-Based Strategy,Strategy,Third Person,3D,Dragons,Exploration,Turn-Based Tactics,Sandbox,Stylized,Fantasy,Medieval,Tactical,Magic
243950,Strategy,RPG,Dragons,Fantasy,Political,Action,RTS,Singleplayer,Steampunk,Turn-Based,Choices Matter,Real-Time with Pause,Multiplayer,Story Rich,Comedy,Co-op,Great Soundtrack,Romance,Politics
1196450,Indie,Action,Sports,Early Access,VR,Utilities,Software,Realistic,6DOF,Controller,Physics,Destruction,Artificial Intelligence,Swordplay,Sailing,Fighting,Hack and Slash,VR Only
1112790,Simulation,Strategy,Automation,Base-Building,Sandbox,Building,Resource Management,Management,Economy,Crafting,Singleplayer,Indie,City Builder,Mining,Real-Time with Pause,Trains,Robots,Agriculture,Sci-fi
544920,Battle Royale,Multiplayer,Survival,Action,PvP,Open World,Early Access,Indie,Co-op,Massively Multiplayer,Shooter,Adventure,Crafting,Strategy,Third Person,FPS,Third-Person Shooter,Casual,Atmospheric,Singleplayer
1259440
476620,World War II,FPS,Multiplayer,War,Action,Zombies,Shooter,First-Person,Singleplayer,Co-op,Violent,Gore,Historical,Story Rich,Horror,Psychological Horror,Massively Multiplayer,Female Protagonist,Open World,Heist
558990,Puzzle,Programming,Indie,Automation,Simulation,Logic,Singleplayer,Great Soundtrack,Building,Steampunk,Sandbox,Difficult,2D,Casual,Hex Grid,Early Access
426790,Adventure,Open World,Casual,Exploration,3D Platformer,Indie,Singleplayer,Robots,Cute,Atmospheric,Family Friendly,Colorful,Relaxing,Funny,Physics,Sci-fi,Platformer
416680,Zombies,Strategy,Indie,Pixel Graphics,Action,Puzzle,Lemmings,Horror,2D,Singleplayer,Gore,Villain Protagonist,Great Soundtrack,Comedy,Blood,Platformer,Survival,Retro,Difficult,Funny
72200,Simulation,Sandbox,Space,Physics,Science,Education,Indie,Casual,Singleplayer,God Game,Sci-fi,Free to Play,Atmospheric,Space Sim,Funny,Exploration,Destruction,Epic,Action,VR
738540,JRPG,RPG,Anime,Story Rich,Singleplayer,Action RPG,Local Co-Op,Adventure,Great Soundtrack,Fantasy,Action,Open World,Classic,Multiplayer,Co-op,Turn-Based,Party-Based RPG
1395030,Point & Click,Female Protagonist,Pixel Graphics,1990's,Detective,Mystery,Investigation,Puzzle,Story Rich,Emotional,Adventure,Atmospheric,Visual Novel,Exploration,Hand-drawn,Dark,2D,Soundtrack,Singleplayer,Narrative
1566390,Action,Shooter,Visual Novel,FPS,Anime,3D Platformer,3D,Survival,Colorful,Cute,First-Person,Sci-fi,Sexual Content,Thriller,Zombies,Survival Horror,Dark,Dark Comedy,Post-apocalyptic,Romance
641960,Sports,Indie,Casual,Action,VR,Rhythm,Music,Boxing,Music-Based Procedural Generation,VR Only
1262460,Early Access,FPS,Sandbox,Shooter,Action-Adventure,Action RPG,3D,First-Person,Funny,Horror,Post-apocalyptic,Base-Building,Open World,Casual,Action,Zombies,Trains,Agriculture,Survival,Stealth
50130,Action,Open World,Crime,Story Rich,Atmospheric,Singleplayer,Third Person,Third-Person Shooter,Shooter,Automobile Sim,Great Soundtrack,Adventure,Driving,America,Classic,Music,Nudity,Multiplayer,Sandbox,3D Vision
325600,RPG,Fantasy,Co-op,CRPG,Multiplayer,Singleplayer,Isometric,Adventure,Dungeon Crawler,Story Rich,Real-Time with Pause,Great Soundtrack,Hack and Slash,Party-Based RPG,Loot,Third Person
311290,RPG,Strategy,RTS,Fantasy,Singleplayer,Multiplayer,Open World,Co-op,Atmospheric,Great Soundtrack,Adventure,Character Customization,Isometric,Story Rich,Building,CRPG,Nudity,Action,Base-Building
1290270,Choose Your Own Adventure,Text-Based,Vampire,Interactive Fiction,Choices Matter,Character Customization,RPG,Story Rich,Horror,Casual,Adventure,Supernatural,Singleplayer,Indie
876160,Early Access,Building,Sandbox,Simulation,Relaxing,Free to Play,Multiplayer,Education,Atmospheric,Massively Multiplayer,Immersive,First-Person,Online Co-Op,Open World,Colorful,Exploration,Realistic,3D,Immersive Sim,Experimental
480650,Card Battler,Card Game,Deckbuilding,Anime,Simulation,Trading Card Game,Multiplayer,Strategy,Singleplayer,Fantasy,Action,Casual,Turn-Based
438140,Deckbuilding,Strategy,Card Battler,Card Game,Board Game,Sci-fi,Turn-Based Strategy,Combat,Space,Action,Tactical,Building,Touch-Friendly,Trading Card Game,Free to Play,Asynchronous Multiplayer,Multiplayer,Turn-Based,Singleplayer,Indie
1229900,JRPG,Turn-Based Tactics,Tactical RPG,Tutorial,Party-Based RPG,RPG,2D,Funny,Turn-Based Combat,Anime,Cartoony,Fantasy,Medieval,Combat,Singleplayer,Indie,Dungeon Crawler,Turn-Based Strategy,Strategy,Casual
398810,Design & Illustration,Photo Editing,Software
402840,Free to Play,Clicker,Casual,Indie,Funny,Singleplayer,Fantasy,2D,Strategy,Addictive,RPG,Zombies,Idler,Multiplayer,Action
946040,Free to Play,Casual,Idler,Clicker,Management
260430,Free to Play,Card Game,Simulation,Gambling,Casual,Massively Multiplayer,Multiplayer,Character Customization,Relaxing,Indie,Third Person,Replay Value,Open World,3D,Controller,PvP,PvE,Gaming,Early Access,War
1203630,Metroidvania,Based On A Novel,Exploration,Female Protagonist,Beat 'em up,Platformer,2D,RPG,Cute,Pixel Graphics,Surreal,Controller,Action,Anime,Fantasy,Adventure,Singleplayer,Indie,Early Access,Great Soundtrack
253920,RPG,Strategy,Turn-Based,Classic,Horror,Post-apocalyptic,Singleplayer,Turn-Based Strategy,Isometric,Tactical,Sci-fi,Atmospheric,Tactical RPG,Turn-Based Tactics
1168460
1269710,City Builder,Rogue-lite,Indie,Old School,Singleplayer,God Game,Stylized,Resource Management,2.5D,Hand-drawn,Procedural Generation,Strategy,Management,Fantasy,Isometric,Early Access,Colorful,Base-Building,Rogue-like,Deckbuilding
1377260,Casual,Word Game,Board Game,Puzzle,2D,Minimalist,Logic,Indie,Singleplayer,Strategy,Chess
1316390,Indie,Casual,Strategy,Puzzle,Board Game
332540,Rogue-like,Card Battler,RPG,Indie,Strategy,Traditional Roguelike,Card Game,Dungeon Crawler,Adventure
1175360,Twin Stick Shooter,Action Roguelike,Difficult,Perma Death,Bullet Hell,Dungeon Crawler,Rogue-lite,Arcade,Rogue-like,2.5D,Cyberpunk,Post-apocalyptic,Procedural Generation,Action,Pixel Graphics,Destruction,Singleplayer,Early Access,Gore,Indie
375530,Turn-Based Combat,Sports,Simulation,Management,Soccer,Turn-Based,Strategy,Football,Moddable,Economy,Turn-Based Tactics,Local Multiplayer,Singleplayer,Turn-Based Strategy,Tactical,Resource Management,Multiplayer,Top-Down,Local Co-Op,Grid-Based Movement
996470,Sports,Soccer,Multiplayer,Singleplayer,Free to Play,Football,Simulation,Online Co-Op,Realistic,Local Multiplayer,Open World,Controller,Co-op
976030,Casual,Simulation,Indie,Strategy,Isometric,Management,Singleplayer,Cute,Economy,Touch-Friendly,Family Friendly,Replay Value,Cartoony,Funny,Difficult,2D,Sandbox,Comedy,Third Person,Satire
1199030,Dark Fantasy,Deckbuilding,Card Game,Story Rich,Rogue-like,RPG,Choices Matter,Turn-Based,Base-Building,Singleplayer,Indie,CRPG,Board Game,Replay Value,Rogue-lite,Isometric,Card Battler,Turn-Based Combat,Action,Survival
238430,Zombies,Co-op,Horror,Level Editor,Moddable,FPS,PvE,Post-apocalyptic,PvP,First-Person,Survival Horror,Shooter,Competitive,Survival,Split Screen,3D,Action,Atmospheric,Local Co-Op,Local Multiplayer
369110,Crime,Indie,Action,Stealth,RPG,Heist,Steampunk,Action Roguelike,Platformer,2D,Rogue-like,Procedural Generation,Rogue-lite,Great Soundtrack
1680590
579920,Photo Editing,Design & Illustration,Web Publishing
1295500,Strategy,Warhammer 40K,Turn-Based Strategy,Turn-Based Tactics,3D,Sci-fi,Isometric,Tactical,PvP,Turn-Based Combat,Combat,Multiplayer,Violent,Singleplayer,War,Asynchronous Multiplayer
529830,Animation & Modeling,Design & Illustration,Software
339340,Horror,Zombies,Survival Horror,Adventure,Classic,Action,Singleplayer,Remake,Atmospheric,Third Person,Survival,Female Protagonist,Puzzle,Difficult,Story Rich,Gore,Third-Person Shooter,Great Soundtrack,Shooter,Multiplayer
91700,Cyberpunk,RPG,FPS,Action,Co-op,Indie,Singleplayer,Hacking,Sci-fi,Multiplayer,First-Person,Surreal,Atmospheric,Shooter,Online Co-Op,Action RPG,Story Rich,Adventure,Immersive Sim,Stealth
382560,Precision Platformer,3D Platformer,Parkour,Racing,Exploration,Time Attack,PvP,Difficult,Platformer,First-Person,Female Protagonist,Multiplayer,Action,Adventure,1990's,Nostalgia,Singleplayer,Fast-Paced,Indie,Great Soundtrack
688130,Psychological Horror,Precision Platformer,Multiplayer,Difficult,Adventure,Action,Platformer,Funny,Indie,Side Scroller,Procedural Generation,Replay Value,Singleplayer,Rogue-lite,2.5D,Co-op,Casual,Skating,Skateboarding,Colorful
282530,Action,Adventure,Metroidvania,Platformer,Vampire,Hack and Slash,Singleplayer,2D,Side Scroller,Fantasy,2.5D,Gothic,Atmospheric,Dark Fantasy,Dark,Anime
521350,Local Multiplayer,Casual,Indie,Party Game,Funny,Co-op,Comedy,Party,Multiplayer
